topic_id,global_index,local_index,is_selected_representative,cluster_size,papers_selected_from_cluster,title,authors,year,journal,doi,abstract,keywords,similarity_to_centroid,similarity_to_cluster_papers,diversity_score,representativeness_score,xai_alignment,symbolic_alignment,subsymbolic_alignment,representative_title,representative_authors,similarity_to_representative,is_similar_to_representative
0,1272,557,True,1749,200,{Modal disentangled generative adversarial networks for bidirectional magnetic resonance image synthesis},"Xu, L and Lei, Y and Shao, J and Zeng, X and Li, W",2025,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2024.109817,"Magnetic resonance imaging (MRI) is commonly used both in clinical diagnosis and scientific research. Owing to the high cost, time constraints, and limited application of multi-contrast MRI images obtained from metallic implants, it incurs low throughput and misses a specific modality. Medical image cross-modal synthesis based on Artificial Intelligence (AI) technologies is proposed to synthesize the desired missing modal images. However, it still suffers from low expandability, invisible latent representations, and poor interpretability. We thus propose modal disentanglement generative adversarial networks for bidirectional T1-weighted (T1-w) and T1-weighted (T2-w) medical image synthesis with controllable cross-modal synthesis and disentangled interpretability. Firstly, we construct a cross-modal synthesis model to achieve bidirectional generation between T1-w and T2-w MRI images, which can be easily extended for adaptive modality synthesis without training multiple generators and discriminators. Then, we use an easily trained deep network to disentangle deep representations in latent space and map representations in latent space into pixel space to visualize morphological images and yield multi-contrast MRI images with controllable feature generation. Besides, we construct an easy-to-interpret deep structure by incorporating morphology consistency to preserve edge contours and visualize deep representations in latent space to enable interpretability, which is critical for artificial intelligence oriented to engineering applications and clinical diagnostics. The experiments demonstrate that ours outperforms recent state-of-the-art methods with average improvements of 15.8% structural similarity (SSIM), 12.7% multiscale structural similarity (MSIM), 38.2% peak signal-to-noise ratio (PSNR) and 5.2% visual information fidelity (VIF) on benchmark datasets. {\textcopyright}2024 Elsevier Ltd","Adversarial networks,Bi-directional synthesis,Bidirectional synthesis,Clinical diagnostics,Controllable generation,Cross-modal,Diagnosis,Image enhancement,Interpretability,Interpretable artificial intelligence,Magnetic resonance imaging,Medical image processing,Modal synthesis,Representation visualization,Representations visualization,T1-weighted",0.52485037,0.30125716,0.34932697,0.39320782,0.125,0.08333333333333333,0.1111111111111111,,,,
0,1273,558,True,1749,200,{Online learning discriminative sparse convolution networks for robust UAV object tracking},"Xu, Q and Xu, Z and Wang, H and Chen, Y and Tao, L",2025,Knowledge-Based Systems,10.1016/j.knosys.2024.112742,"Despite the remarkable empirical success for UAV object tracking, current convolutional networks usually have three unavoidable limitations: (1) The feature maps produced by convolutional layers are difficult to interpret. (2) The network needs to be trained offline on a large-scale auxiliary training set, resulting in the feature extraction ability of the trained network depending on the categories of the training set. (3) The performance of networks suffers from sensitivity to hyper-parameters (such as learning rate and weight decay) when the network needs online fine-tuning. To overcome the three limitations, this paper proposes a Discriminative Sparse Convolutional Network (DSCN) that exhibits good layer-wise interpretability and can be trained online without requiring any auxiliary training data. By imposing sparsity constraints on the convolutional kernels, DSCN furnishes the convolution layer with an explicit data meaning, thus enhancing the interpretability of the feature maps. These convolutional kernels are directly learned online from image blocks, which eliminates the offline training process on auxiliary data sets. Moreover, a simple yet effective online tuning method with few hyper-parameters is proposed to fine-tune fully connected layers online. We have successfully applied DSCN to UAV object tracking and conducted extensive experiments on six mainstream UAV datasets. The experimental results demonstrate that our method performs favorably against several state-of-the-art tracking algorithms in terms of tracking accuracy and robustness. {\textcopyright}2024 Elsevier B.V.","Adversarial machine learning,Contrastive Learning,Convolution,Convolutional networks,Deep learning,Feature map,Federated learning,Hyper-parameter,Interpretability,Object Tracking,Online learning,Sparse constrain,Sparse constrains,Training sets,UAV object tracking",0.5566675,0.31951982,0.37252516,0.41856074,0.125,0.08333333333333333,0.2222222222222222,,,,
0,1279,560,True,1749,200,{Wavelet regularization benefits adversarial training},"Yan, J and Yin, H and Zhao, Z and Ge, W and Zhang, H and Rigoll, G",2023,Information Sciences,10.1016/j.ins.2023.119650,"Adversarial training methods are frequently-used empirical defense methods against adversarial examples. While many regularization techniques demonstrate effectiveness when combined with adversarial training, these methods typically work in the time domain. However, as the adversarial vulnerability can be considered a high-frequency phenomenon, it is crucial to regulate adversarially-trained neural network models in the frequency domain to capture low-frequency and high-frequency features. Neural networks must fully utilize the detailed local features extracted by their receptive field. To address these challenges, we conduct a theoretical analysis of the regularization properties of wavelets, which can enhance adversarial training. We propose a wavelet regularization method based on the Haar wavelet decomposition named Wavelet Average Pooling. This wavelet regularization module is integrated into a wide residual neural network to form a new model called WideWaveletResNet. On the CIFAR-10 and CIFAR-100 datasets, our proposed Adversarial Wavelet Training method demonstrates considerable robustness against different types of attacks. It confirms our assumption that our wavelet regularization method can enhance adversarial robustness, particularly in deep and wide neural networks. We present a detailed comparison of different wavelet base functions and conduct visualization experiments of the Frequency Principle (F-Principle) and interpretability to demonstrate the effectiveness of our method. The code is available on the open-source website: https://github.com/momo1986/AdversarialWaveletTraining. {\textcopyright}2023 Elsevier Inc.","Adversarial training,Deep learning,Frequency domain analysis,High frequency HF,Lipschitz constraint,Lipschitz constraints,Neural network models,Neural-networks,Open source software,Open systems,Regularization methods,Robustness,Time domain analysis,Training methods,Wavelet decomposition,Wavelet regularizations,Wavelet transform,Wavelets transform",0.4750875,0.27269393,0.33644366,0.37110463,0.125,0.08333333333333333,0.2222222222222222,,,,
0,1309,571,True,1749,200,{FGCAN: Filter-based Gated Contextual Attention Network for event detection},"Yao, S and Shuang, K and Li, R and Su, S",2021,Knowledge-Based Systems,10.1016/j.knosys.2021.107294,"Contextual information is widely used in natural language processing and is important for event detection. How to make full use of contextual information is a challenging problem. Traditional event detection methods mainly use sentence-level information to identify event triggers and classify them into specific types. Event trigger is defined as the word or phrase that most clearly expresses an event occurrence. However, the information used for detecting events is usually spread across multiple sentences, and sentence-level information is often insufficient to resolve ambiguities for some types of events. In this paper, we propose a novel Filter-based Gated Contextual Attention Network model called FGCAN, which is augmented with hierarchical contextualized representations to utilize both sentence-level and document-level information. In document level, we construct a gated contextual attention layer to extract document-level information by considering the relatedness between the current and other sentences and dynamically incorporate it into words. In this way, we can get cross-sentence clues without designing complex inference rules. In sentence level, we feed sentences into the classifier to get global information of them, and devise a rule-based filter algorithm to rectify the prediction of each word based on the probability ranking of the sentence labels, which is highly interpretable. These two mechanisms focusing on different scopes of contextual information can complement each other. The experimental results on the widely used ACE 2005 and KBP 2015 datasets show that our approach outperforms the state-of-the-art methods and the two components are effective in using contextual information. {\textcopyright}2021 Elsevier B.V.","Classification (of information),Contextual information,Detection methods,Event detection,Event trigger,Events detection,Filter algorithm,Filter-based,Language processing,Natural language processing systems,Natural languages,Neural network,Neural networks,Neural-networks,Sentence level",0.562468,0.32284918,0.29679656,0.36321443,0.125,0.16666666666666666,0.3333333333333333,,,,
0,1327,576,True,1749,200,{Explicit Duration Recurrent Networks},"Yu, S -Z.",2022,IEEE Transactions on Neural Networks and Learning Systems,10.1109/TNNLS.2021.3051019,"Recurrent neural networks (RNNs) can be used to operate over sequences of vectors and have been successfully applied to a variety of problems. However, it is hard to use RNNs to model the variable dwell time of the hidden state underlying an input sequence. In this article, we interpret the typical RNNs, including original RNN, standard long short-term memory (LSTM), peephole LSTM, projected LSTM, and gated recurrent unit (GRU), using a slightly extended hidden Markov model (HMM). Based on this interpretation, we are motivated to propose a novel RNN, called explicit duration recurrent network (EDRN), analog to a hidden semi-Markov model (HSMM). It has a better performance than conventional LSTMs and can explicitly model any duration distribution function of the hidden state. The model parameters become interpretable and can be used to infer many other quantities that the conventional RNNs cannot obtain. Therefore, EDRN is expected to extend and enrich the applications of RNNs. The interpretation also suggests that the conventional RNNs, including LSTM and GRU, can be made small modifications to improve their performance without increasing the parameters of the networks.","Computer architecture,Delay effects,Delays,Gated recurrent unit (GRU),Hidden Markov models,Logic gates,Standards,Time series analysis,hidden Markov model (HMM),hidden semi-Markov model (HSMM),long short-term memory (LSTM) networks,recurrent neural networks (RNNs),sequence learning,state duration distribution",0.4799214,0.27546856,0.34420693,0.37813556,0.125,0.08333333333333333,0.2222222222222222,,,,
0,1349,587,True,1749,200,{A Survey on Causal Reinforcement Learning},"Zeng, Y and Cai, R and Sun, F and Huang, L and Hao, Z",2025,IEEE transactions on neural networks and learning systems,10.1109/TNNLS.2024.3403001 LK - https://unimib.on.worldcat.org/atoztitles/link?sid=EMBASE&sid=EMBASE&issn=21622388&id=doi:10.1109%2FTNNLS.2024.3403001&atitle=A+Survey+on+Causal+Reinforcement+Learning&stitle=IEEE+Trans+Neural+Netw+Learn+Syst&title=IEEE+transactions+on+neural+networks+and+learning+systems&volume=36&issue=4&spage=5942&epage=5962&aulast=Zeng&aufirst=Yan&auinit=Y.&aufull=Zeng+Y.&coden=&isbn=&pages=5942-5962&date=2025&auinit1=Y&auinitm=,"While reinforcement learning (RL) achieves tremendous success in sequential decision-making problems of many domains, it still faces key challenges of data inefficiency and the lack of interpretability. Interestingly, many researchers have leveraged insights from the causality literature recently, bringing forth flourishing works to unify the merits of causality and address well the challenges from RL. As such, it is of great necessity and significance to collate these causal RL (CRL) works, offer a review of CRL methods, and investigate the potential functionality from causality toward RL. In particular, we divide the existing CRL approaches into two categories according to whether their causality-based information is given in advance or not. We further analyze each category in terms of the formalization of different models, ranging from the Markov decision process (MDP), partially observed MDP (POMDP), multiarmed bandits (MABs), imitation learning (IL), and dynamic treatment regime (DTR). Each of them represents a distinct type of causal graphical illustration. Moreover, we summarize the evaluation matrices and open sources, while we discuss emerging applications, along with promising prospects for the future development of CRL.","Markov chain,algorithm,artificial neural network,decision making,human,machine learning,reinforcement (psychology)",0.41740066,0.23958246,0.37665808,0.38684374,0.125,0.08333333333333333,0.2222222222222222,,,,
0,1368,594,True,1749,200,{An explainable multi-sparsity multi-kernel nonconvex optimization least-squares classifier method via ADMM},"Zhang, Z W and He, J and Cao, J and Li, S Q and Li, X S and Zhang, K and Wang, P J and Shi, Y",2022,NEURAL COMPUTING & APPLICATIONS,10.1007/s00521-022-07282-6,"Convex optimization techniques are extensively applied to various models, algorithms, and applications of machine learning and data mining. For optimization-based classification methods, the sparsity principle can greatly help to select simple classifier models, while the single- and multi-kernel methods can effectively address nonlinearly separable problems. However, the limited sparsity and kernel methods hinder the improvement of the predictive accuracy, efficiency, iterative update, and interpretable classification model. In this paper, we propose a new Explainable Multi-sparsity Multi-kernel Nonconvex Optimization Least-squares Classifier ((EMNOLC)-N-2) model, which is an optimization problem with a least-squares objective function and multi-sparsity multi-kernel nonconvex constraints, aiming to address the aforementioned issues. Based on reconstructed multiple kernel learning (MKL), the proposed model can extract important instances and features by finding the sparse coefficient and kernel weight vectors, which are used to compute importance or contribution to classification and obtain the explainable prediction. The corresponding (EMNOLC)-N-2 algorithm is implemented with the Alternating Direction Method of Multipliers (ADMM) method. On the real classification datasets, compared with the three ADMM classifiers of Linear Support Vector Machine Classifier, SVMC, Least Absolute Shrinkage and Selection Operator Classifier, the two MKL classifiers of SimpleMKL and EasyMKL, and the gradient descent classifier of Feature Selection for SVMC, our proposed (EMNOLC)-N-2 generally obtains the best predictive performance and explainable results with the least number of important instances and features having different contribution percentages.",,0.4825108,0.27695483,0.39531898,0.41711694,0.25,0.08333333333333333,0.0,,,,
0,1384,601,True,1749,200,{ShuffleTrans: Patch-wise weight shuffle for transparent object segmentation},"Zhang, B and Wang, Z and Ling, Y and Guan, Y and Zhang, S and Li, W and Wei, L and Zhang, C",2023,Neural Networks,10.1016/j.neunet.2023.08.011 LK - https://unimib.on.worldcat.org/atoztitles/link?sid=EMBASE&sid=EMBASE&issn=18792782&id=doi:10.1016%2Fj.neunet.2023.08.011&atitle=ShuffleTrans%3A+Patch-wise+weight+shuffle+for+transparent+object+segmentation&stitle=Neural+Netw.&title=Neural+Networks&volume=167&issue=&spage=199&epage=212&aulast=Zhang&aufirst=Boxiang&auinit=B.&aufull=Zhang+B.&coden=NNETE&isbn=&pages=199-212&date=2023&auinit1=B&auinitm=,"Transparent objects widely exist in the world. The task of transparent object segmentation is challenging as the object lacks its own texture. The cue of shape information therefore gets more critical. Most existing methods, however, rely on the mechanism of simple convolution, which is good at local cues and performs weakly on global cues like shape. To solve this problem, an operation named Patch-wise Weight Shuffle is proposed to bring in the global context cue by being combined with the dynamic convolution. A network ShuffleTrans that recognizes shape better is then designed based on this operation. Besides, fitter for this task, two auxiliary modules are presented in ShuffleTrans: a Boundary and Direction Refinement Module which collects two additional information, and a Channel Attention Enhancement Module that assists the above operation. Experiments on four texture-less object segmentation datasets and two normal datasets verify the effectiveness and generality of the method. Especially, the ShuffleTrans achieved 74.93% mIoU on the Trans10k v2 test set, which is more accurate than existing methods.","article,attention",0.3923456,0.22520119,0.41743094,0.41115963,0.125,0.0,0.1111111111111111,,,,
0,1389,602,True,1749,200,{Synergistic Integration Between Machine Learning and Agent-Based Modeling: A Multidisciplinary Review},"Zhang, W and Valencia, A and Chang, N.-B.",2023,IEEE transactions on neural networks and learning systems,10.1109/TNNLS.2021.3106777 LK - https://unimib.on.worldcat.org/atoztitles/link?sid=EMBASE&sid=EMBASE&issn=21622388&id=doi:10.1109%2FTNNLS.2021.3106777&atitle=Synergistic+Integration+Between+Machine+Learning+and+Agent-Based+Modeling%3A+A+Multidisciplinary+Review&stitle=IEEE+Trans+Neural+Netw+Learn+Syst&title=IEEE+transactions+on+neural+networks+and+learning+systems&volume=34&issue=5&spage=2170&epage=2190&aulast=Zhang&aufirst=Wei&auinit=W.&aufull=Zhang+W.&coden=&isbn=&pages=2170-2190&date=2023&auinit1=W&auinitm=,"Agent-based modeling (ABM) involves developing models in which agents make adaptive decisions in a changing environment. Machine-learning (ML) based inference models can improve sequential decision-making by learning agents' behavioral patterns. With the aid of ML, this emerging area can extend traditional agent-based schemes that hardcode agents' behavioral rules into an adaptive model. Even though there are plenty of studies that apply ML in ABMs, the generalized applicable scenarios, frameworks, and procedures for implementations are not well addressed. In this article, we provide a comprehensive review of applying ML in ABM based on four major scenarios, i.e., microagent-level situational awareness learning, microagent-level behavior intervention, macro-ABM-level emulator, and sequential decision-making. For these four scenarios, the related algorithms, frameworks, procedures of implementations, and multidisciplinary applications are thoroughly investigated. We also discuss how ML can improve prediction in ABMs by trading off the variance and bias and how ML can improve the sequential decision-making of microagent and macrolevel policymakers via a mechanism of reinforced behavioral intervention. At the end of this article, future perspectives of applying ML in ABMs are discussed with respect to data acquisition and quality issues, the possible solution of solving the convergence problem of reinforcement learning, interpretable ML applications, and bounded rationality of ABM.","article,awareness,decision making,prediction,reinforcement learning (machine learning)",0.49758828,0.28560907,0.39283156,0.41902074,0.125,0.08333333333333333,0.0,,,,
0,1402,607,True,1749,200,{Detecting mental and physical disorders using multi-task learning equipped with knowledge graph attention network},"Zhang, W and Kong, L and Lee, S and Chen, Y and Zhang, G and Wang, H and Song, M",2024,Artificial Intelligence in Medicine,10.1016/j.artmed.2024.102812 LK - https://unimib.on.worldcat.org/atoztitles/link?sid=EMBASE&sid=EMBASE&issn=18732860&id=doi:10.1016%2Fj.artmed.2024.102812&atitle=Detecting+mental+and+physical+disorders+using+multi-task+learning+equipped+with+knowledge+graph+attention+network&stitle=Artif.+Intell.+Med.&title=Artificial+Intelligence+in+Medicine&volume=149&issue=&spage=&epage=&aulast=Zhang&aufirst=Wei&auinit=W.&aufull=Zhang+W.&coden=AIMEE&isbn=&pages=-&date=2024&auinit1=W&auinitm=,"Mental and physical disorders (MPD) are inextricably linked in many medical cases; psychosomatic diseases can be induced by mental concerns and psychological discomfort can ensue from physiological diseases. However, existing medical informatics studies focus on identifying mental or physical disorders from a unilateral perspective. Consequently, no existing domain knowledge base, corpus, or detection modeling approach considers mental as well as physical aspects concurrently. This paper proposes a joint modeling approach to detect MPD. First, we crawl through online medical consultation records of patients from websites and build an MPD knowledge ontology by extracting the core conceptual features of the text. Based on the ontology, an MPD knowledge graph containing 12,673 nodes and 82,195 relations is obtained using term matching with a domain thesaurus of each concept. Subsequently, an MPD corpus with fine-grained severities (None, Mild, Moderate, Severe, Dangerous) and 8909 records is constructed by formulating MPD classification criteria and a data annotation process under the guidance of domain experts. Taking the knowledge graph and corpus as the dataset, we design a multi-task learning model to detect the MPD severity, in which a knowledge graph attention network (KGAT) is embedded to better extract knowledge features. Experiments are performed to demonstrate the effectiveness of our model. Furthermore, we employ ontology-based and centrality-based methods to discover additional potential inferred knowledge, which can be captured by KGAT so as to improve the prediction performance and interpretability of our model. Our dataset has been made publicly available, so it can be further used as a medical informatics reference in the fields of psychosomatic medicine, psychiatrics, physical co-morbidity, and so on.","anxiety disorder,article,artificial neural network,computer prediction,consultation,controlled study,depression,disease ontology,disease severity,feature extraction,human,knowledge base,knowledge graph attention network,levothyroxine sodium,linguistics,long short term memory network,lorazepam,medical record,mental disease,mirtazapine,papillary carcinoma,physical disease,stomach pain",0.46636954,0.26768994,0.3406489,0.37207904,0.125,0.16666666666666666,0.2222222222222222,,,,
0,1404,608,True,1749,200,"{A Transformative Topological Representation for Link Modeling, Prediction and Cross-Domain Network Analysis}","Zhang, K and Shen, J and He, G and Sun, Y and Ling, H and Zha, H and Li, H and Zhang, J",2024,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/TPAMI.2024.3378729,"Many complex social, biological, or physical systems are characterized as networks, and recovering the missing links of a network could shed important lights on its structure and dynamics. A good topological representation is crucial to accurate link modeling and prediction, yet how to account for the kaleidoscopic changes in link formation patterns remains a challenge, especially for analysis in cross-domain studies. We propose a new link representation scheme by projecting the local environment of a link into a “dipole plane”, where neighboring nodes of the link are positioned via their relative proximity to the two anchors of the link, like a dipole. By doing this, complex and discrete topology arising from link formation is turned to differentiable point-cloud distribution, opening up new possibilities for topological feature-engineering with desired expressiveness, interpretability and generalization. Our approach has comparable or even superior results against state-of-the-art GNNs, meanwhile with a model up to hundreds of times smaller and running much faster. Furthermore, it provides a universal platform to systematically profile, study, and compare link-patterns from miscellaneous real-world networks. This allows building a global link-pattern atlas, based on which we have uncovered interesting common patterns of link formation, i.e., the bridge-style, the radiation-style, and the community-style across a wide collection of networks with highly different nature.","Complex networks,Feature extraction,Graph neural networks,Kernel,Prediction algorithms,Predictive models,Topology,Vectors,graph neural networks,link prediction,topological representation",0.42116147,0.24174109,0.3301463,0.3529001,0.125,0.0,0.3333333333333333,,,,
0,1406,609,True,1749,200,{A Machine Learning Paradigm for Studying Pictorial Realism: How Accurate are Constable's Clouds?},"Zhang, Z and Mansfield, E C and Li, J and Russell, J and Young, G S and Adams, C and Bowley, K A and Wang, J Z",2024,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/TPAMI.2023.3324743,"The British landscape painter John Constable is considered foundational for the Realist movement in 19th-century European painting. Constable's painted skies, in particular, were seen as remarkably accurate by his contemporaries, an impression shared by many viewers today. Yet, assessing the accuracy of realist paintings like Constable's is subjective or intuitive, even for professional art historians, making it difficult to say with certainty what set Constable's skies apart from those of his contemporaries. Our goal is to contribute to a more objective understanding of Constable's realism. We propose a new machine-learning-based paradigm for studying pictorial realism in an explainable way. Our framework assesses realism by measuring the similarity between clouds painted by artists noted for their skies, like Constable, and photographs of clouds. The experimental results of cloud classification show that Constable approximates more consistently than his contemporaries the formal features of actual clouds in his paintings. The study, as a novel interdisciplinary approach that combines computer vision and machine learning, meteorology, and art history, is a springboard for broader and deeper analyses of pictorial realism.","Art,Clouds,Feature extraction,Image segmentation,John Constable,Machine learning,Painting,Pictorial realism,Visualization,cloud classification,feature fusion,style disentanglement",0.43232405,0.24814829,0.35764682,0.37631613,0.125,0.08333333333333333,0.0,,,,
0,1426,621,True,1749,200,{Lung segmentation and automatic detection of COVID-19 using radiomic features from chest CT images},"Zhao, C and Xu, Y and He, Z and Tang, J and Zhang, Y and Han, J and Shi, Y and Zhou, W",2021,Pattern Recognition,10.1016/j.patcog.2021.108071,"This paper aims to develop an automatic method to segment pulmonary parenchyma in chest CT images and analyze texture features from the segmented pulmonary parenchyma regions to assist radiologists in COVID-19 diagnosis. A new segmentation method, which integrates a three-dimensional (3D) V-Net with a shape deformation module implemented using a spatial transform network (STN), was proposed to segment pulmonary parenchyma in chest CT images. The 3D V-Net was adopted to perform an end-to-end lung extraction while the deformation module was utilized to refine the V-Net output according to the prior shape knowledge. The proposed segmentation method was validated against the manual annotation generated by experienced operators. The radiomic features measured from our segmentation results were further analyzed by sophisticated statistical models with high interpretability to discover significant independent features and detect COVID-19 infection. Experimental results demonstrated that compared with the manual annotation, the proposed segmentation method achieved a Dice similarity coefficient of 0.9796, a sensitivity of 0.9840, a specificity of 0.9954, and a mean surface distance error of 0.0318 mm. Furthermore, our COVID-19 classification model achieved an area under curve (AUC) of 0.9470, a sensitivity of 0.9670, and a specificity of 0.9270 when discriminating lung infection with COVID-19 from community-acquired pneumonia and healthy controls using statistically significant radiomic features. The significant features measured from our segmentation results agreed well with those from the manual annotation. Our approach has great promise for clinical use in facilitating automatic diagnosis of COVID-19 infection on chest CT images. {\textcopyright}2021 Elsevier Ltd","3D V-Net,3d V-net,Biological organs,COVID-19,CT Image,Chest CT,Computerized tomography,Deep learning,Deformation,Deformation module,Feature extraction,Image segmentation,Manual annotation,Pulmonary parenchyma,Pulmonary parenchyma segmentation,Segmentation methods,Textures",0.32774946,0.1881239,0.3049066,0.31061733,0.125,0.08333333333333333,0.1111111111111111,,,,
0,1431,623,True,1749,200,{Brain-Inspired Search Engine Assistant Based on Knowledge Graph},"Zhao, X and Chen, H and Xing, Z and Miao, C",2023,IEEE transactions on neural networks and learning systems,10.1109/TNNLS.2021.3113026 LK - https://unimib.on.worldcat.org/atoztitles/link?sid=EMBASE&sid=EMBASE&issn=21622388&id=doi:10.1109%2FTNNLS.2021.3113026&atitle=Brain-Inspired+Search+Engine+Assistant+Based+on+Knowledge+Graph&stitle=IEEE+Trans+Neural+Netw+Learn+Syst&title=IEEE+transactions+on+neural+networks+and+learning+systems&volume=34&issue=8&spage=4386&epage=4400&aulast=Zhao&aufirst=Xuejiao&auinit=X.&aufull=Zhao+X.&coden=&isbn=&pages=4386-4400&date=2023&auinit1=X&auinitm=,"Search engines can quickly respond to a hyperlink list according to query keywords. However, when a query is complex, developers need to repeatedly refine search keywords and open a large number of web pages to find and summarize answers. Many research works of question and answering (Q&A) system attempt to assist search engines by providing simple, accurate, and understandable answers. However, without original semantic contexts, these answers lack explainability, making them difficult for users to trust and adopt. In this article, a brain-inspired search engine assistant named DeveloperBot based on knowledge graph is proposed, which aligns to the cognitive process of humans and has the capacity to answer complex queries with explainability. Specifically, DeveloperBot first constructs a multilayer query graph by splitting a complex multiconstraint query into several ordered constraints. Then, it models a constraint reasoning process as a subgraph search process inspired by a spreading activation model of cognitive science. In the end, novel features of the subgraph are extracted for decision-making. The corresponding reasoning subgraph and answer confidence are derived as explanations. The results of the decision-making demonstrate that DeveloperBot can estimate answers and answer confidences with high accuracy. We implement a prototype and conduct a user study to evaluate whether and how the direct answers and the explanations provided by DeveloperBot can assist developers' information needs.","article,brain,decision making,human,human experiment,psychology,reasoning,search engine,trust",0.5231886,0.30030337,0.36392373,0.40373993,0.125,0.25,0.0,,,,
0,1434,625,True,1749,200,{Learning Probabilistic Coordinate Fields for Robust Correspondences},"Zhao, W and Lu, H and Ye, X and Cao, Z and Li, X",2023,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/TPAMI.2023.3284487,"We introduce Probabilistic Coordinate Fields (PCFs), a novel geometric-invariant coordinate representation for image correspondence problems. In contrast to standard Cartesian coordinates, PCFs encode coordinates in correspondence-specific barycentric coordinate systems (BCS) with affine invariance. To know when and where to trust the encoded coordinates, we implement PCFs in a probabilistic network termed PCF-Net, which parameterizes the distribution of coordinate fields as Gaussian mixture models. By jointly optimizing coordinate fields and their confidence conditioned on dense flows, PCF-Net can work with various feature descriptors when quantifying the reliability of PCFs by confidence maps. An interesting observation of this work is that the learned confidence map converges to geometrically coherent and semantically consistent regions, which facilitates robust coordinate representation. By delivering the confident coordinates to keypoint/feature descriptors, we show that PCF-Net can be used as a plug-in to existing correspondence-dependent approaches. Extensive experiments on both indoor and outdoor datasets suggest that accurate geometric invariant coordinates help to achieve the state of the art in several correspondence problems, such as sparse feature matching, dense image registration, camera pose estimation, and consistency filtering. Further, the interpretable confidence map predicted by PCF-Net can also be leveraged to other novel applications from texture transfer to multi-homography classification.","Affine invariance,Coherence,Encoding,Image registration,Probabilistic logic,Reliability,Transforms,Uncertainty,barycentric coordinates,coordinate representations,image correspondences,probabilistic modeling",0.49382836,0.28345096,0.42735136,0.44397062,0.125,0.08333333333333333,0.1111111111111111,,,,
0,1450,632,True,1749,200,{Sample-efficient reinforcement learning with knowledge-embedded hybrid model for optimal control of mining industry},"Zheng, J and Jia, R and Liu, S and He, D and Li, K and Wang, F",2024,Expert Systems with Applications,10.1016/j.eswa.2024.124402,"The froth flotation process is a cost-effective and widely employed method for mineral separation. A core challenge is to maximize mineral recovery while maintaining a specified minimum concentrate grade. This requires precise control of aeration and slurry level and overcoming disturbances. The rapid advancements in reinforcement learning present a promising approach for controlling froth flotation. However, reinforcement learning suffers from sample inefficiency, which significantly hampers its application to real-world problems. In this research, we proposed an innovative sample-efficient model-based reinforcement learning algorithm to enhance flotation performance by directly leveraging the dynamics of the slurry phase. Our proposed algorithm involves the construction of a hybrid model, comprising a physical model and a data residual model, which effectively learns the underlying dynamics of the flotation process during the interaction between the reinforcement learning agent and process. The physical model integrates domain knowledge into the hybrid model to expedite the training process and enhance the interpretability and generalizability of the hybrid model. To capture uncertainty and address unmodeled aspects of the physical model, we employ an ensemble data residual model. Actor and critic are augmented with fuzzy representation modules based on fuzzy logic inference to improve the learning capacity of the networks and the multi-head critic is applied to reduce overestimation biases and enhance training stability. Case studies demonstrate that, compared to the baseline algorithm, our proposed algorithm requires merely 86.8% of the samples employed by conventional model-based reinforcement learning algorithm and improves the long-term return by at least 12.0%, underscoring the role of domain knowledge in facilitating efficient reinforcement learning. {\textcopyright}2024 Elsevier Ltd","Cost effectiveness,Domain Knowledge,Ensemble learning,Froth flotation,Froth flotation process,Fuzzy logic,Fuzzy representation,Fuzzy representations,Hybrid model,Industrial optimal control,Learning algorithms,Learning systems,Model-based reinforcement learning,Optimal controls,Physical modelling,Reinforcement learning,Reinforcement learning algorithms,Reinforcement learnings",0.46077567,0.26447913,0.3790865,0.39950877,0.125,0.16666666666666666,0.1111111111111111,,,,
